year,date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description,wzz,wzz_add,dateId
2020,06.18,中国,江苏,653,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例22例。
",0,0,2020-06
2020,06.19,中国,江苏,653,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例22例。
",0,0,2020-06
2020,06.20,中国,江苏,653,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例22例。
",0,0,2020-06
2020,06.21,中国,江苏,653,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例22例。
",0,0,2020-06
2020,06.22,中国,江苏,654,0,653,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.23,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.24,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.25,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.26,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.27,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.28,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.29,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,06.30,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-06
2020,07.01,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.02,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.03,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.04,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.05,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.06,中国,江苏,654,0,653,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.07,中国,江苏,654,0,654,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.08,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.09,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.10,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.11,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.12,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.13,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.14,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.15,中国,江苏,654,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例23例。
",0,0,2020-07
2020,07.16,中国,江苏,655,0,654,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.17,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.18,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.19,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.20,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.21,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.22,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.23,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.24,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.25,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.26,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.27,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.28,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.29,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.30,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,07.31,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-07
2020,08.01,中国,江苏,655,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例24例。
",0,0,2020-08
2020,08.02,中国,江苏,658,0,654,3,,,,,3,0,0,"江苏累计报告境外输入确诊病例27例。
",0,0,2020-08
2020,08.03,中国,江苏,658,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例27例。
",0,0,2020-08
2020,08.04,中国,江苏,658,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例27例。
",0,0,2020-08
2020,08.05,中国,江苏,658,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例27例。
",0,0,2020-08
2020,08.06,中国,江苏,659,0,654,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.07,中国,江苏,659,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.08,中国,江苏,659,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.09,中国,江苏,659,0,654,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.10,中国,江苏,659,0,655,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.11,中国,江苏,659,0,656,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.12,中国,江苏,659,0,655,0,,,,,0,-1,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.13,中国,江苏,659,0,655,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例28例。
",0,0,2020-08
2020,08.14,中国,江苏,661,0,655,2,,,,,2,0,0,"江苏累计报告境外输入确诊病例30例。
",0,0,2020-08
2020,08.15,中国,江苏,661,0,655,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例30例。
",0,0,2020-08
2020,08.16,中国,江苏,661,0,655,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例30例。
",0,0,2020-08
2020,08.17,中国,江苏,664,0,655,3,,,,,3,0,0,"江苏累计报告境外输入确诊病例33例。
",0,0,2020-08
2020,08.18,中国,江苏,664,0,655,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例33例。
",0,0,2020-08
2020,08.19,中国,江苏,664,0,656,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例33例。
",0,0,2020-08
2020,08.20,中国,江苏,665,0,656,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.21,中国,江苏,665,0,656,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.22,中国,江苏,665,0,656,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.23,中国,江苏,665,0,656,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.24,中国,江苏,665,0,656,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.25,中国,江苏,665,0,656,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.26,中国,江苏,665,0,657,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.27,中国,江苏,665,0,657,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.28,中国,江苏,665,0,657,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.29,中国,江苏,665,0,657,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.30,中国,江苏,665,0,657,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,08.31,中国,江苏,665,0,658,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-08
2020,09.01,中国,江苏,665,0,659,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.02,中国,江苏,665,0,659,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.03,中国,江苏,665,0,659,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.04,中国,江苏,665,0,661,0,,,,,0,2,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.05,中国,江苏,665,0,661,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.06,中国,江苏,665,0,661,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.07,中国,江苏,665,0,661,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.08,中国,江苏,665,0,661,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.09,中国,江苏,665,0,661,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.10,中国,江苏,665,0,663,0,,,,,0,2,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.11,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.12,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.13,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.14,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.15,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.16,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.17,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.18,中国,江苏,665,0,663,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.19,中国,江苏,665,0,664,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.20,中国,江苏,665,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.21,中国,江苏,665,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.22,中国,江苏,665,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例34例。
",0,0,2020-09
2020,09.23,中国,江苏,666,0,664,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.24,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.25,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.26,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.27,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.28,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.29,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,09.30,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-09
2020,10.01,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-10
2020,10.02,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-10
2020,10.03,中国,江苏,666,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例35例。
",0,0,2020-10
2020,10.04,中国,江苏,667,0,664,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.05,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.06,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.07,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.08,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.09,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.10,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.11,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.12,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.13,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.14,中国,江苏,667,0,664,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例36例。
",0,0,2020-10
2020,10.15,中国,江苏,669,0,664,2,,,,,2,0,0,"江苏累计报告境外输入确诊病例38例。
",0,0,2020-10
2020,10.16,中国,江苏,669,0,665,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例38例。
",0,0,2020-10
2020,10.17,中国,江苏,669,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例38例。
",0,0,2020-10
2020,10.18,中国,江苏,669,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例38例。
",0,0,2020-10
2020,10.19,中国,江苏,670,0,665,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.20,中国,江苏,670,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.21,中国,江苏,670,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.22,中国,江苏,670,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.23,中国,江苏,670,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.24,中国,江苏,670,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.25,中国,江苏,670,0,665,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.26,中国,江苏,670,0,666,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.27,中国,江苏,670,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例39例。
",0,0,2020-10
2020,10.28,中国,江苏,672,0,666,2,,,,,2,0,0,"江苏累计报告境外输入确诊病例41例。
",0,0,2020-10
2020,10.29,中国,江苏,672,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例41例。
",0,0,2020-10
2020,10.30,中国,江苏,672,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例41例。
",0,0,2020-10
2020,10.31,中国,江苏,672,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例41例。
",0,0,2020-10
2020,11.01,中国,江苏,673,0,666,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例42例。
",0,0,2020-11
2020,11.02,中国,江苏,674,0,666,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例43例。
",0,0,2020-11
2020,11.03,中国,江苏,674,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例43例。
",0,0,2020-11
2020,11.04,中国,江苏,674,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例43例。
",0,0,2020-11
2020,11.05,中国,江苏,674,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例43例。
",0,0,2020-11
2020,11.06,中国,江苏,674,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例43例。
",0,0,2020-11
2020,11.07,中国,江苏,674,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例43例。
",0,0,2020-11
2020,11.08,中国,江苏,675,0,666,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例44例。
",0,0,2020-11
2020,11.09,中国,江苏,675,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例44例。
",0,0,2020-11
2020,11.10,中国,江苏,676,0,666,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例45例。
",0,0,2020-11
2020,11.11,中国,江苏,676,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例45例。
",0,0,2020-11
2020,11.12,中国,江苏,676,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例45例。
",0,0,2020-11
2020,11.13,中国,江苏,676,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例45例。
",0,0,2020-11
2020,11.14,中国,江苏,676,0,666,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例45例。
",0,0,2020-11
2020,11.15,中国,江苏,677,0,666,1,,,,,1,0,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.16,中国,江苏,677,0,667,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.17,中国,江苏,677,0,668,0,,,,,0,1,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.18,中国,江苏,677,0,668,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.19,中国,江苏,677,0,668,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.20,中国,江苏,677,0,670,0,,,,,0,2,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.21,中国,江苏,677,0,670,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.22,中国,江苏,677,0,670,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例46例。
",0,0,2020-11
2020,11.23,中国,江苏,679,0,671,2,,,,,2,1,0,"江苏累计报告境外输入确诊病例48例。
",0,0,2020-11
2020,11.24,中国,江苏,679,0,671,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例48例。
",0,0,2020-11
2020,11.25,中国,江苏,680,0,672,1,,,,,1,1,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-11
2020,11.26,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-11
2020,11.27,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-11
2020,11.28,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-11
2020,11.29,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-11
2020,11.30,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-11
2020,12.01,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.02,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.03,中国,江苏,680,0,672,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.04,中国,江苏,680,0,674,0,,,,,0,2,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.05,中国,江苏,680,0,674,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.06,中国,江苏,680,0,674,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.07,中国,江苏,680,0,674,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例49例。
",0,0,2020-12
2020,12.08,中国,江苏,681,0,675,1,,,,,1,1,0,"江苏累计报告境外输入确诊病例50例。
",0,0,2020-12
2020,12.09,中国,江苏,681,0,675,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例50例。
",0,0,2020-12
2020,12.10,中国,江苏,681,0,675,0,,,,,0,0,0,"江苏累计报告境外输入确诊病例50例。
",0,0,2020-12
2020,12.11,中国,江苏,683,0,675,2,,,,,2,0,0,江苏累计报告境外输入确诊病例52例。,0,0,2020-12
2020,12.12,中国,江苏,684,0,675,1,,,,,1,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.13,中国,江苏,684,0,675,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.14,中国,江苏,684,0,675,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.15,中国,江苏,684,0,675,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.16,中国,江苏,684,0,675,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.17,中国,江苏,684,0,676,0,,,,,0,1,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.18,中国,江苏,684,0,677,0,,,,,0,1,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.19,中国,江苏,684,0,678,0,,,,,0,1,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.20,中国,江苏,684,0,679,0,,,,,0,1,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.21,中国,江苏,684,0,679,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.22,中国,江苏,684,0,679,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.23,中国,江苏,684,0,679,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.24,中国,江苏,684,0,679,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.25,中国,江苏,684,0,682,0,,,,,0,3,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.26,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.27,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.28,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.29,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.30,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2020,12.31,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2020-12
2021,01.01,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2021-01
2021,01.02,中国,江苏,684,0,682,0,,,,,0,0,0,江苏累计报告境外输入确诊病例53例。,0,0,2021-01
2021,01.03,中国,江苏,684,0,683,0,,,,,0,1,0,江苏累计报告境外输入确诊病例53例。,0,0,2021-01
2021,01.04,中国,江苏,685,0,683,1,,,,,1,0,0,江苏累计报告境外输入确诊病例54例。,0,0,2021-01
2021,01.05,中国,江苏,685,0,684,0,,,,,0,1,0,江苏累计报告境外输入确诊病例54例。,0,0,2021-01
2021,01.06,中国,江苏,685,0,684,0,,,,,0,0,0,江苏累计报告境外输入确诊病例54例。,0,0,2021-01
2021,01.07,中国,江苏,686,0,684,1,,,,,1,0,0,江苏累计报告境外输入确诊病例55例。,0,0,2021-01
